district_name,panchayat_name,ward_name
Kozhikode,Koorachundu,Ward 9
Kozhikode,Koorachundu,Ward 10
Kozhikode,Koorachundu,Ward 11
Kozhikode,Koorachundu,Ward 12
Kozhikode,Koorachundu,Ward 13
Kozhikode,Koorachundu,Ward 14
Kozhikode,Koorachundu,Ward 15
Kozhikode,Koorachundu,Ward 16
Kozhikode,Koorachundu,Ward 17
Kozhikode,Koorachundu,Ward 18
Kozhikode,Koorachundu,Ward 19
Kozhikode,Koorachundu,Ward 20
Kozhikode,Korom,Ward 1
Kozhikode,Korom,Ward 2
Kozhikode,Korom,Ward 3
Kozhikode,Korom,Ward 4
Kozhikode,Korom,Ward 5
Kozhikode,Korom,Ward 6
Kozhikode,Korom,Ward 7
Kozhikode,Korom,Ward 8
Kozhikode,Korom,Ward 9
Kozhikode,Korom,Ward 10
Kozhikode,Korom,Ward 11
Kozhikode,Korom,Ward 12
Kozhikode,Korom,Ward 13
Kozhikode,Korom,Ward 14
Kozhikode,Korom,Ward 15
Kozhikode,Korom,Ward 16
Kozhikode,Korom,Ward 17
Kozhikode,Korom,Ward 18
Kozhikode,Korom,Ward 19
Kozhikode,Korom,Ward 20
Kozhikode,Kottur,Ward 1
Kozhikode,Kottur,Ward 2
Kozhikode,Kottur,Ward 3
Kozhikode,Kottur,Ward 4
Kozhikode,Kottur,Ward 5
Kozhikode,Kottur,Ward 6
Kozhikode,Kottur,Ward 7
Kozhikode,Kottur,Ward 8
Kozhikode,Kottur,Ward 9
Kozhikode,Kottur,Ward 10
Kozhikode,Kottur,Ward 11
Kozhikode,Kottur,Ward 12
Kozhikode,Kottur,Ward 13
Kozhikode,Kottur,Ward 14
Kozhikode,Kottur,Ward 15
Kozhikode,Kottur,Ward 16
Kozhikode,Kottur,Ward 17
Kozhikode,Kottur,Ward 18
Kozhikode,Kottur,Ward 19
Kozhikode,Kottur,Ward 20
Kozhikode,Koyilandi Rural,Ward 1
Kozhikode,Koyilandi Rural,Ward 2
Kozhikode,Koyilandi Rural,Ward 3
Kozhikode,Koyilandi Rural,Ward 4
Kozhikode,Koyilandi Rural,Ward 5
Kozhikode,Koyilandi Rural,Ward 6
Kozhikode,Koyilandi Rural,Ward 7
Kozhikode,Koyilandi Rural,Ward 8
Kozhikode,Koyilandi Rural,Ward 9
Kozhikode,Koyilandi Rural,Ward 10
Kozhikode,Koyilandi Rural,Ward 11
Kozhikode,Koyilandi Rural,Ward 12
Kozhikode,Koyilandi Rural,Ward 13
Kozhikode,Koyilandi Rural,Ward 14
Kozhikode,Koyilandi Rural,Ward 15
Kozhikode,Koyilandi Rural,Ward 16
Kozhikode,Koyilandi Rural,Ward 17
Kozhikode,Koyilandi Rural,Ward 18
Kozhikode,Koyilandi Rural,Ward 19
Kozhikode,Koyilandi Rural,Ward 20
Kozhikode,Kunnamangalam,Ward 1
Kozhikode,Kunnamangalam,Ward 2
Kozhikode,Kunnamangalam,Ward 3
Kozhikode,Kunnamangalam,Ward 4
Kozhikode,Kunnamangalam,Ward 5
Kozhikode,Kunnamangalam,Ward 6
Kozhikode,Kunnamangalam,Ward 7
Kozhikode,Kunnamangalam,Ward 8
Kozhikode,Kunnamangalam,Ward 9
Kozhikode,Kunnamangalam,Ward 10
Kozhikode,Kunnamangalam,Ward 11
Kozhikode,Kunnamangalam,Ward 12
Kozhikode,Kunnamangalam,Ward 13
Kozhikode,Kunnamangalam,Ward 14
Kozhikode,Kunnamangalam,Ward 15
Kozhikode,Kunnamangalam,Ward 16
Kozhikode,Kunnamangalam,Ward 17
Kozhikode,Kunnamangalam,Ward 18
Kozhikode,Kunnamangalam,Ward 19
Kozhikode,Kunnamangalam,Ward 20
Kozhikode,Kunnummal,Ward 1
Kozhikode,Kunnummal,Ward 2
Kozhikode,Kunnummal,Ward 3
Kozhikode,Kunnummal,Ward 4
Kozhikode,Kunnummal,Ward 5
Kozhikode,Kunnummal,Ward 6
Kozhikode,Kunnummal,Ward 7
Kozhikode,Kunnummal,Ward 8
Kozhikode,Kunnummal,Ward 9
Kozhikode,Kunnummal,Ward 10
Kozhikode,Kunnummal,Ward 11
Kozhikode,Kunnummal,Ward 12
Kozhikode,Kunnummal,Ward 13
Kozhikode,Kunnummal,Ward 14
Kozhikode,Kunnummal,Ward 15
Kozhikode,Kunnummal,Ward 16
Kozhikode,Kunnummal,Ward 17
Kozhikode,Kunnummal,Ward 18
Kozhikode,Kunnummal,Ward 19
Kozhikode,Kunnummal,Ward 20
Kozhikode,Kuttikkattoor,Ward 1
Kozhikode,Kuttikkattoor,Ward 2
Kozhikode,Kuttikkattoor,Ward 3
Kozhikode,Kuttikkattoor,Ward 4
Kozhikode,Kuttikkattoor,Ward 5
Kozhikode,Kuttikkattoor,Ward 6
Kozhikode,Kuttikkattoor,Ward 7
Kozhikode,Kuttikkattoor,Ward 8
Kozhikode,Kuttikkattoor,Ward 9
Kozhikode,Kuttikkattoor,Ward 10
Kozhikode,Kuttikkattoor,Ward 11
Kozhikode,Kuttikkattoor,Ward 12
Kozhikode,Kuttikkattoor,Ward 13
Kozhikode,Kuttikkattoor,Ward 14
Kozhikode,Kuttikkattoor,Ward 15
Kozhikode,Kuttikkattoor,Ward 16
Kozhikode,Kuttikkattoor,Ward 17
Kozhikode,Kuttikkattoor,Ward 18
Kozhikode,Kuttikkattoor,Ward 19
Kozhikode,Kuttikkattoor,Ward 20
Kozhikode,Kuniyil,Ward 1
Kozhikode,Kuniyil,Ward 2
Kozhikode,Kuniyil,Ward 3
Kozhikode,Kuniyil,Ward 4
Kozhikode,Kuniyil,Ward 5
Kozhikode,Kuniyil,Ward 6
Kozhikode,Kuniyil,Ward 7
Kozhikode,Kuniyil,Ward 8
Kozhikode,Kuniyil,Ward 9
Kozhikode,Kuniyil,Ward 10
Kozhikode,Kuniyil,Ward 11
Kozhikode,Kuniyil,Ward 12
Kozhikode,Kuniyil,Ward 13
Kozhikode,Kuniyil,Ward 14
Kozhikode,Kuniyil,Ward 15
Kozhikode,Kuniyil,Ward 16
Kozhikode,Kuniyil,Ward 17
Kozhikode,Kuniyil,Ward 18
Kozhikode,Kuniyil,Ward 19
Kozhikode,Kuniyil,Ward 20
Kozhikode,Madavoor,Ward 1
Kozhikode,Madavoor,Ward 2
Kozhikode,Madavoor,Ward 3
Kozhikode,Madavoor,Ward 4
Kozhikode,Madavoor,Ward 5
Kozhikode,Madavoor,Ward 6
Kozhikode,Madavoor,Ward 7
Kozhikode,Madavoor,Ward 8
Kozhikode,Madavoor,Ward 9
Kozhikode,Madavoor,Ward 10
Kozhikode,Madavoor,Ward 11
Kozhikode,Madavoor,Ward 12
Kozhikode,Madavoor,Ward 13
Kozhikode,Madavoor,Ward 14
Kozhikode,Madavoor,Ward 15
Kozhikode,Madavoor,Ward 16
Kozhikode,Madavoor,Ward 17
Kozhikode,Madavoor,Ward 18
Kozhikode,Madavoor,Ward 19
Kozhikode,Madavoor,Ward 20
Kozhikode,Madathara,Ward 1
Kozhikode,Madathara,Ward 2
Kozhikode,Madathara,Ward 3
Kozhikode,Madathara,Ward 4
Kozhikode,Madathara,Ward 5
Kozhikode,Madathara,Ward 6
Kozhikode,Madathara,Ward 7
Kozhikode,Madathara,Ward 8
Kozhikode,Madathara,Ward 9
Kozhikode,Madathara,Ward 10
Kozhikode,Madathara,Ward 11
Kozhikode,Madathara,Ward 12
Kozhikode,Madathara,Ward 13
Kozhikode,Madathara,Ward 14
Kozhikode,Madathara,Ward 15
Kozhikode,Madathara,Ward 16
Kozhikode,Madathara,Ward 17
Kozhikode,Madathara,Ward 18
Kozhikode,Madathara,Ward 19
Kozhikode,Madathara,Ward 20
Kozhikode,Madayikkara,Ward 1
Kozhikode,Madayikkara,Ward 2
Kozhikode,Madayikkara,Ward 3
Kozhikode,Madayikkara,Ward 4
Kozhikode,Madayikkara,Ward 5
Kozhikode,Madayikkara,Ward 6
Kozhikode,Madayikkara,Ward 7
Kozhikode,Madayikkara,Ward 8
Kozhikode,Madayikkara,Ward 9
Kozhikode,Madayikkara,Ward 10
Kozhikode,Madayikkara,Ward 11
Kozhikode,Madayikkara,Ward 12
Kozhikode,Madayikkara,Ward 13
Kozhikode,Madayikkara,Ward 14
Kozhikode,Madayikkara,Ward 15
Kozhikode,Madayikkara,Ward 16
Kozhikode,Madayikkara,Ward 17
Kozhikode,Madayikkara,Ward 18
Kozhikode,Madayikkara,Ward 19
Kozhikode,Madayikkara,Ward 20
Kozhikode,Mavoor,Ward 1
Kozhikode,Mavoor,Ward 2
Kozhikode,Mavoor,Ward 3
Kozhikode,Mavoor,Ward 4
Kozhikode,Mavoor,Ward 5
Kozhikode,Mavoor,Ward 6
Kozhikode,Mavoor,Ward 7
Kozhikode,Mavoor,Ward 8
Kozhikode,Mavoor,Ward 9
Kozhikode,Mavoor,Ward 10
Kozhikode,Mavoor,Ward 11
Kozhikode,Mavoor,Ward 12
Kozhikode,Mavoor,Ward 13
Kozhikode,Mavoor,Ward 14
Kozhikode,Mavoor,Ward 15
Kozhikode,Mavoor,Ward 16
Kozhikode,Mavoor,Ward 17
Kozhikode,Mavoor,Ward 18
Kozhikode,Mavoor,Ward 19
Kozhikode,Mavoor,Ward 20
Kozhikode,Maruthonkara,Ward 1
Kozhikode,Maruthonkara,Ward 2
Kozhikode,Maruthonkara,Ward 3
Kozhikode,Maruthonkara,Ward 4
Kozhikode,Maruthonkara,Ward 5
Kozhikode,Maruthonkara,Ward 6
Kozhikode,Maruthonkara,Ward 7
Kozhikode,Maruthonkara,Ward 8
Kozhikode,Maruthonkara,Ward 9
Kozhikode,Maruthonkara,Ward 10
Kozhikode,Maruthonkara,Ward 11
Kozhikode,Maruthonkara,Ward 12
Kozhikode,Maruthonkara,Ward 13
Kozhikode,Maruthonkara,Ward 14
Kozhikode,Maruthonkara,Ward 15
Kozhikode,Maruthonkara,Ward 16
Kozhikode,Maruthonkara,Ward 17
Kozhikode,Maruthonkara,Ward 18
Kozhikode,Maruthonkara,Ward 19
Kozhikode,Maruthonkara,Ward 20
Kozhikode,Maranchery,Ward 1
Kozhikode,Maranchery,Ward 2
Kozhikode,Maranchery,Ward 3
Kozhikode,Maranchery,Ward 4
Kozhikode,Maranchery,Ward 5
Kozhikode,Maranchery,Ward 6
Kozhikode,Maranchery,Ward 7
Kozhikode,Maranchery,Ward 8
Kozhikode,Maranchery,Ward 9
Kozhikode,Maranchery,Ward 10
Kozhikode,Maranchery,Ward 11
Kozhikode,Maranchery,Ward 12
Kozhikode,Maranchery,Ward 13
Kozhikode,Maranchery,Ward 14
Kozhikode,Maranchery,Ward 15
Kozhikode,Maranchery,Ward 16
Kozhikode,Maranchery,Ward 17
Kozhikode,Maranchery,Ward 18
Kozhikode,Maranchery,Ward 19
Kozhikode,Maranchery,Ward 20
Kozhikode,Melday,Ward 1
Kozhikode,Melday,Ward 2
Kozhikode,Melday,Ward 3
Kozhikode,Melday,Ward 4
Kozhikode,Melday,Ward 5
Kozhikode,Melday,Ward 6
Kozhikode,Melday,Ward 7
Kozhikode,Melday,Ward 8
Kozhikode,Melday,Ward 9
Kozhikode,Melday,Ward 10
Kozhikode,Melday,Ward 11
Kozhikode,Melday,Ward 12
Kozhikode,Melday,Ward 13
Kozhikode,Melday,Ward 14
Kozhikode,Melday,Ward 15
Kozhikode,Melday,Ward 16
Kozhikode,Melday,Ward 17
Kozhikode,Melday,Ward 18
Kozhikode,Melday,Ward 19
Kozhikode,Melday,Ward 20
Kozhikode,Moozhikkal,Ward 1
Kozhikode,Moozhikkal,Ward 2
Kozhikode,Moozhikkal,Ward 3
Kozhikode,Moozhikkal,Ward 4
Kozhikode,Moozhikkal,Ward 5
Kozhikode,Moozhikkal,Ward 6
Kozhikode,Moozhikkal,Ward 7
Kozhikode,Moozhikkal,Ward 8
Kozhikode,Moozhikkal,Ward 9
Kozhikode,Moozhikkal,Ward 10
Kozhikode,Moozhikkal,Ward 11
Kozhikode,Moozhikkal,Ward 12
Kozhikode,Moozhikkal,Ward 13
Kozhikode,Moozhikkal,Ward 14
Kozhikode,Moozhikkal,Ward 15
Kozhikode,Moozhikkal,Ward 16
Kozhikode,Moozhikkal,Ward 17
Kozhikode,Moozhikkal,Ward 18
Kozhikode,Moozhikkal,Ward 19
Kozhikode,Moozhikkal,Ward 20
Kozhikode,Munderi,Ward 1
Kozhikode,Munderi,Ward 2
Kozhikode,Munderi,Ward 3
Kozhikode,Munderi,Ward 4
Kozhikode,Munderi,Ward 5
Kozhikode,Munderi,Ward 6
Kozhikode,Munderi,Ward 7
Kozhikode,Munderi,Ward 8
Kozhikode,Munderi,Ward 9
Kozhikode,Munderi,Ward 10
Kozhikode,Munderi,Ward 11
Kozhikode,Munderi,Ward 12
Kozhikode,Munderi,Ward 13
Kozhikode,Munderi,Ward 14
Kozhikode,Munderi,Ward 15
Kozhikode,Munderi,Ward 16
Kozhikode,Munderi,Ward 17
Kozhikode,Munderi,Ward 18
Kozhikode,Munderi,Ward 19
Kozhikode,Munderi,Ward 20
Kozhikode,Nadapuram,Ward 1
Kozhikode,Nadapuram,Ward 2
Kozhikode,Nadapuram,Ward 3
Kozhikode,Nadapuram,Ward 4
Kozhikode,Nadapuram,Ward 5
Kozhikode,Nadapuram,Ward 6
Kozhikode,Nadapuram,Ward 7
Kozhikode,Nadapuram,Ward 8
Kozhikode,Nadapuram,Ward 9
Kozhikode,Nadapuram,Ward 10
Kozhikode,Nadapuram,Ward 11
Kozhikode,Nadapuram,Ward 12
Kozhikode,Nadapuram,Ward 13
Kozhikode,Nadapuram,Ward 14
Kozhikode,Nadapuram,Ward 15
Kozhikode,Nadapuram,Ward 16
Kozhikode,Nadapuram,Ward 17
Kozhikode,Nadapuram,Ward 18
Kozhikode,Nadapuram,Ward 19
Kozhikode,Nadapuram,Ward 20
Kozhikode,Nanmanda,Ward 1
Kozhikode,Nanmanda,Ward 2
Kozhikode,Nanmanda,Ward 3
Kozhikode,Nanmanda,Ward 4
Kozhikode,Nanmanda,Ward 5
Kozhikode,Nanmanda,Ward 6
Kozhikode,Nanmanda,Ward 7
Kozhikode,Nanmanda,Ward 8
Kozhikode,Nanmanda,Ward 9
Kozhikode,Nanmanda,Ward 10
Kozhikode,Nanmanda,Ward 11
Kozhikode,Nanmanda,Ward 12
Kozhikode,Nanmanda,Ward 13
Kozhikode,Nanmanda,Ward 14
Kozhikode,Nanmanda,Ward 15
Kozhikode,Nanmanda,Ward 16
Kozhikode,Nanmanda,Ward 17
Kozhikode,Nanmanda,Ward 18
Kozhikode,Nanmanda,Ward 19
Kozhikode,Nanmanda,Ward 20
Kozhikode,Narikkuni,Ward 1
Kozhikode,Narikkuni,Ward 2
Kozhikode,Narikkuni,Ward 3
Kozhikode,Narikkuni,Ward 4
Kozhikode,Narikkuni,Ward 5
Kozhikode,Narikkuni,Ward 6
Kozhikode,Narikkuni,Ward 7
Kozhikode,Narikkuni,Ward 8
Kozhikode,Narikkuni,Ward 9
Kozhikode,Narikkuni,Ward 10
Kozhikode,Narikkuni,Ward 11
Kozhikode,Narikkuni,Ward 12
Kozhikode,Narikkuni,Ward 13
Kozhikode,Narikkuni,Ward 14
Kozhikode,Narikkuni,Ward 15
Kozhikode,Narikkuni,Ward 16
Kozhikode,Narikkuni,Ward 17
Kozhikode,Narikkuni,Ward 18
Kozhikode,Narikkuni,Ward 19
Kozhikode,Narikkuni,Ward 20
Kozhikode,Narippatta,Ward 1
Kozhikode,Narippatta,Ward 2
Kozhikode,Narippatta,Ward 3
Kozhikode,Narippatta,Ward 4
Kozhikode,Narippatta,Ward 5
Kozhikode,Narippatta,Ward 6
Kozhikode,Narippatta,Ward 7
Kozhikode,Narippatta,Ward 8
Kozhikode,Narippatta,Ward 9
Kozhikode,Narippatta,Ward 10
Kozhikode,Narippatta,Ward 11
Kozhikode,Narippatta,Ward 12
Kozhikode,Narippatta,Ward 13
Kozhikode,Narippatta,Ward 14
Kozhikode,Narippatta,Ward 15
Kozhikode,Narippatta,Ward 16
Kozhikode,Narippatta,Ward 17
Kozhikode,Narippatta,Ward 18
Kozhikode,Narippatta,Ward 19
Kozhikode,Narippatta,Ward 20
Kozhikode,Onchiyam,Ward 1
Kozhikode,Onchiyam,Ward 2
Kozhikode,Onchiyam,Ward 3
Kozhikode,Onchiyam,Ward 4
Kozhikode,Onchiyam,Ward 5
Kozhikode,Onchiyam,Ward 6
Kozhikode,Onchiyam,Ward 7
Kozhikode,Onchiyam,Ward 8
Kozhikode,Onchiyam,Ward 9
Kozhikode,Onchiyam,Ward 10
Kozhikode,Onchiyam,Ward 11
Kozhikode,Onchiyam,Ward 12
Kozhikode,Onchiyam,Ward 13
Kozhikode,Onchiyam,Ward 14
Kozhikode,Onchiyam,Ward 15
Kozhikode,Onchiyam,Ward 16
Kozhikode,Onchiyam,Ward 17
Kozhikode,Onchiyam,Ward 18
Kozhikode,Onchiyam,Ward 19
Kozhikode,Onchiyam,Ward 20
Kozhikode,Payyoli Rural,Ward 1
Kozhikode,Payyoli Rural,Ward 2
Kozhikode,Payyoli Rural,Ward 3
Kozhikode,Payyoli Rural,Ward 4
Kozhikode,Payyoli Rural,Ward 5
Kozhikode,Payyoli Rural,Ward 6
Kozhikode,Payyoli Rural,Ward 7
Kozhikode,Payyoli Rural,Ward 8
Kozhikode,Payyoli Rural,Ward 9
Kozhikode,Payyoli Rural,Ward 10
Kozhikode,Payyoli Rural,Ward 11
Kozhikode,Payyoli Rural,Ward 12
Kozhikode,Payyoli Rural,Ward 13
Kozhikode,Payyoli Rural,Ward 14
Kozhikode,Payyoli Rural,Ward 15
Kozhikode,Payyoli Rural,Ward 16
Kozhikode,Payyoli Rural,Ward 17
Kozhikode,Payyoli Rural,Ward 18
Kozhikode,Payyoli Rural,Ward 19
Kozhikode,Payyoli Rural,Ward 20
Kozhikode,Perambra,Ward 1
Kozhikode,Perambra,Ward 2
Kozhikode,Perambra,Ward 3
Kozhikode,Perambra,Ward 4
Kozhikode,Perambra,Ward 5
Kozhikode,Perambra,Ward 6
Kozhikode,Perambra,Ward 7
Kozhikode,Perambra,Ward 8
Kozhikode,Perambra,Ward 9
Kozhikode,Perambra,Ward 10
Kozhikode,Perambra,Ward 11
Kozhikode,Perambra,Ward 12
Kozhikode,Perambra,Ward 13
Kozhikode,Perambra,Ward 14
Kozhikode,Perambra,Ward 15
Kozhikode,Perambra,Ward 16
Kozhikode,Perambra,Ward 17
Kozhikode,Perambra,Ward 18
Kozhikode,Perambra,Ward 19
Kozhikode,Perambra,Ward 20
Kozhikode,Peruvayal,Ward 1
Kozhikode,Peruvayal,Ward 2
Kozhikode,Peruvayal,Ward 3
Kozhikode,Peruvayal,Ward 4
Kozhikode,Peruvayal,Ward 5
Kozhikode,Peruvayal,Ward 6
Kozhikode,Peruvayal,Ward 7
Kozhikode,Peruvayal,Ward 8
Kozhikode,Peruvayal,Ward 9
Kozhikode,Peruvayal,Ward 10
Kozhikode,Peruvayal,Ward 11
Kozhikode,Peruvayal,Ward 12
Kozhikode,Peruvayal,Ward 13
Kozhikode,Peruvayal,Ward 14
Kozhikode,Peruvayal,Ward 15
Kozhikode,Peruvayal,Ward 16
Kozhikode,Peruvayal,Ward 17
Kozhikode,Peruvayal,Ward 18
Kozhikode,Peruvayal,Ward 19
Kozhikode,Peruvayal,Ward 20
Kozhikode,Poonoor,Ward 1
Kozhikode,Poonoor,Ward 2
Kozhikode,Poonoor,Ward 3
Kozhikode,Poonoor,Ward 4
Kozhikode,Poonoor,Ward 5
Kozhikode,Poonoor,Ward 6
Kozhikode,Poonoor,Ward 7
Kozhikode,Poonoor,Ward 8
Kozhikode,Poonoor,Ward 9
Kozhikode,Poonoor,Ward 10
Kozhikode,Poonoor,Ward 11
Kozhikode,Poonoor,Ward 12
Kozhikode,Poonoor,Ward 13
Kozhikode,Poonoor,Ward 14
Kozhikode,Poonoor,Ward 15
Kozhikode,Poonoor,Ward 16
Kozhikode,Poonoor,Ward 17
Kozhikode,Poonoor,Ward 18
Kozhikode,Poonoor,Ward 19
Kozhikode,Poonoor,Ward 20
Kozhikode,Poonoor South,Ward 1
Kozhikode,Poonoor South,Ward 2
Kozhikode,Poonoor South,Ward 3
Kozhikode,Poonoor South,Ward 4
Kozhikode,Poonoor South,Ward 5
Kozhikode,Poonoor South,Ward 6
Kozhikode,Poonoor South,Ward 7
Kozhikode,Poonoor South,Ward 8
Kozhikode,Poonoor South,Ward 9
Kozhikode,Poonoor South,Ward 10
Kozhikode,Poonoor South,Ward 11
Kozhikode,Poonoor South,Ward 12
Kozhikode,Poonoor South,Ward 13
Kozhikode,Poonoor South,Ward 14
Kozhikode,Poonoor South,Ward 15
Kozhikode,Poonoor South,Ward 16
Kozhikode,Poonoor South,Ward 17
Kozhikode,Poonoor South,Ward 18
Kozhikode,Poonoor South,Ward 19
Kozhikode,Poonoor South,Ward 20
Kozhikode,Puthuppadi,Ward 1
Kozhikode,Puthuppadi,Ward 2
Kozhikode,Puthuppadi,Ward 3
Kozhikode,Puthuppadi,Ward 4
Kozhikode,Puthuppadi,Ward 5
Kozhikode,Puthuppadi,Ward 6
Kozhikode,Puthuppadi,Ward 7
Kozhikode,Puthuppadi,Ward 8
Kozhikode,Puthuppadi,Ward 9
Kozhikode,Puthuppadi,Ward 10
Kozhikode,Puthuppadi,Ward 11
Kozhikode,Puthuppadi,Ward 12
Kozhikode,Puthuppadi,Ward 13
Kozhikode,Puthuppadi,Ward 14
Kozhikode,Puthuppadi,Ward 15
Kozhikode,Puthuppadi,Ward 16
Kozhikode,Puthuppadi,Ward 17
Kozhikode,Puthuppadi,Ward 18
Kozhikode,Puthuppadi,Ward 19
Kozhikode,Puthuppadi,Ward 20
Kozhikode,Ramanattukara Rural,Ward 1
Kozhikode,Ramanattukara Rural,Ward 2
Kozhikode,Ramanattukara Rural,Ward 3
Kozhikode,Ramanattukara Rural,Ward 4
Kozhikode,Ramanattukara Rural,Ward 5
Kozhikode,Ramanattukara Rural,Ward 6
Kozhikode,Ramanattukara Rural,Ward 7
Kozhikode,Ramanattukara Rural,Ward 8
Kozhikode,Ramanattukara Rural,Ward 9
Kozhikode,Ramanattukara Rural,Ward 10
Kozhikode,Ramanattukara Rural,Ward 11
Kozhikode,Ramanattukara Rural,Ward 12
Kozhikode,Ramanattukara Rural,Ward 13
Kozhikode,Ramanattukara Rural,Ward 14
Kozhikode,Ramanattukara Rural,Ward 15
Kozhikode,Ramanattukara Rural,Ward 16
Kozhikode,Ramanattukara Rural,Ward 17
Kozhikode,Ramanattukara Rural,Ward 18
Kozhikode,Ramanattukara Rural,Ward 19
Kozhikode,Ramanattukara Rural,Ward 20
Kozhikode,Thalakulathur,Ward 1
Kozhikode,Thalakulathur,Ward 2
Kozhikode,Thalakulathur,Ward 3
Kozhikode,Thalakulathur,Ward 4
Kozhikode,Thalakulathur,Ward 5
Kozhikode,Thalakulathur,Ward 6
Kozhikode,Thalakulathur,Ward 7
Kozhikode,Thalakulathur,Ward 8
Kozhikode,Thalakulathur,Ward 9
Kozhikode,Thalakulathur,Ward 10
Kozhikode,Thalakulathur,Ward 11
Kozhikode,Thalakulathur,Ward 12
Kozhikode,Thalakulathur,Ward 13
Kozhikode,Thalakulathur,Ward 14
Kozhikode,Thalakulathur,Ward 15
Kozhikode,Thalakulathur,Ward 16
Kozhikode,Thalakulathur,Ward 17
Kozhikode,Thalakulathur,Ward 18
Kozhikode,Thalakulathur,Ward 19
Kozhikode,Thalakulathur,Ward 20
Kozhikode,Thamarassery,Ward 1
Kozhikode,Thamarassery,Ward 2
Kozhikode,Thamarassery,Ward 3
Kozhikode,Thamarassery,Ward 4
Kozhikode,Thamarassery,Ward 5
Kozhikode,Thamarassery,Ward 6
Kozhikode,Thamarassery,Ward 7
Kozhikode,Thamarassery,Ward 8
Kozhikode,Thamarassery,Ward 9
Kozhikode,Thamarassery,Ward 10
Kozhikode,Thamarassery,Ward 11
Kozhikode,Thamarassery,Ward 12
Kozhikode,Thamarassery,Ward 13
Kozhikode,Thamarassery,Ward 14
Kozhikode,Thamarassery,Ward 15
Kozhikode,Thamarassery,Ward 16
Kozhikode,Thamarassery,Ward 17
Kozhikode,Thamarassery,Ward 18
Kozhikode,Thamarassery,Ward 19
Kozhikode,Thamarassery,Ward 20
Kozhikode,Thiruvangoor,Ward 1
Kozhikode,Thiruvangoor,Ward 2
Kozhikode,Thiruvangoor,Ward 3
Kozhikode,Thiruvangoor,Ward 4
Kozhikode,Thiruvangoor,Ward 5
Kozhikode,Thiruvangoor,Ward 6
Kozhikode,Thiruvangoor,Ward 7
Kozhikode,Thiruvangoor,Ward 8
Kozhikode,Thiruvangoor,Ward 9
Kozhikode,Thiruvangoor,Ward 10
Kozhikode,Thiruvangoor,Ward 11
Kozhikode,Thiruvangoor,Ward 12
Kozhikode,Thiruvangoor,Ward 13
Kozhikode,Thiruvangoor,Ward 14
Kozhikode,Thiruvangoor,Ward 15
Kozhikode,Thiruvangoor,Ward 16
Kozhikode,Thiruvangoor,Ward 17
Kozhikode,Thiruvangoor,Ward 18
Kozhikode,Thiruvangoor,Ward 19
Kozhikode,Thiruvangoor,Ward 20
Kozhikode,Thikkodi,Ward 1
Kozhikode,Thikkodi,Ward 2
Kozhikode,Thikkodi,Ward 3
Kozhikode,Thikkodi,Ward 4
Kozhikode,Thikkodi,Ward 5
Kozhikode,Thikkodi,Ward 6
Kozhikode,Thikkodi,Ward 7
Kozhikode,Thikkodi,Ward 8
Kozhikode,Thikkodi,Ward 9
Kozhikode,Thikkodi,Ward 10
Kozhikode,Thikkodi,Ward 11
Kozhikode,Thikkodi,Ward 12
Kozhikode,Thikkodi,Ward 13
Kozhikode,Thikkodi,Ward 14
Kozhikode,Thikkodi,Ward 15
Kozhikode,Thikkodi,Ward 16
Kozhikode,Thikkodi,Ward 17
Kozhikode,Thikkodi,Ward 18
Kozhikode,Thikkodi,Ward 19
Kozhikode,Thikkodi,Ward 20
Kozhikode,Thiruvallur,Ward 1
Kozhikode,Thiruvallur,Ward 2
Kozhikode,Thiruvallur,Ward 3
Kozhikode,Thiruvallur,Ward 4
Kozhikode,Thiruvallur,Ward 5
Kozhikode,Thiruvallur,Ward 6
Kozhikode,Thiruvallur,Ward 7
Kozhikode,Thiruvallur,Ward 8
Kozhikode,Thiruvallur,Ward 9
Kozhikode,Thiruvallur,Ward 10
Kozhikode,Thiruvallur,Ward 11
Kozhikode,Thiruvallur,Ward 12
Kozhikode,Thiruvallur,Ward 13
Kozhikode,Thiruvallur,Ward 14
Kozhikode,Thiruvallur,Ward 15
Kozhikode,Thiruvallur,Ward 16
Kozhikode,Thiruvallur,Ward 17
Kozhikode,Thiruvallur,Ward 18
Kozhikode,Thiruvallur,Ward 19
Kozhikode,Thiruvallur,Ward 20
Kozhikode,Thurayur,Ward 1
Kozhikode,Thurayur,Ward 2
Kozhikode,Thurayur,Ward 3
Kozhikode,Thurayur,Ward 4
Kozhikode,Thurayur,Ward 5
Kozhikode,Thurayur,Ward 6
Kozhikode,Thurayur,Ward 7
Kozhikode,Thurayur,Ward 8
Kozhikode,Thurayur,Ward 9
Kozhikode,Thurayur,Ward 10
Kozhikode,Thurayur,Ward 11
Kozhikode,Thurayur,Ward 12
Kozhikode,Thurayur,Ward 13
Kozhikode,Thurayur,Ward 14
Kozhikode,Thurayur,Ward 15
Kozhikode,Thurayur,Ward 16
Kozhikode,Thurayur,Ward 17
Kozhikode,Thurayur,Ward 18
Kozhikode,Thurayur,Ward 19
Kozhikode,Thurayur,Ward 20
Kozhikode,Unnikulam,Ward 1
Kozhikode,Unnikulam,Ward 2
Kozhikode,Unnikulam,Ward 3
Kozhikode,Unnikulam,Ward 4
Kozhikode,Unnikulam,Ward 5
Kozhikode,Unnikulam,Ward 6
